    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
  419.0000      20697.87408648       8263.44222235       5445.86987840       3119.78115548       1994.58741264        874.33232252 
  419.2000      20709.70280183       8268.93438866       5452.31363800       3121.99281429       1994.59025388        874.72241432 
  419.4000      20721.52836259       8274.45476391       5458.77663134       3124.20454062       1994.70516149        875.13700124 
  419.6000      20733.37931397       8280.02430204       5465.27420635       3126.39027425       1994.90244294        875.55567292 
  419.8000      20745.24874410       8285.72234790       5471.67073834       3128.58875620       1995.15182804        876.00307576 
  420.0000      20757.09599413       8291.59882749       5477.99137991       3130.79467839       1995.46636047        876.46214076 
  420.2000      20768.89933591       8297.59763847       5484.28928495       3133.00769510       1995.78019414        876.92699774 
  420.4000      20780.72196519       8303.68132969       5490.54842732       3135.21117979       1996.01181593        877.39686782 
  420.6000      20792.35680501       8309.90306707       5496.68013050       3137.43208574       1996.23502948        877.87557798 
  420.8000      20803.71101682       8316.24255335       5502.70625274       3139.67726291       1996.50519140        878.34589999 
  421.0000      20815.07793368       8322.55286704       5508.63626674       3141.90473084       1996.79199100        878.80519953 
  421.2000      20826.32341313       8328.96207293       5514.46046253       3144.10816823       1997.06655502        879.25963957 
  421.4000      20837.74373451       8335.44464541       5520.17540628       3146.33492244       1997.38710070        879.73746913 
  421.6000      20849.30014078       8341.93962112       5525.76503530       3148.56318857       1997.76330754        880.21708089 
  421.8000      20860.80137899       8348.45481435       5531.31412227       3150.79076645       1998.20695556        880.70982019 
  422.0000      20872.26048444       8354.96815180       5536.78110667       3153.02916585       1998.72658937        881.22977407 
  422.2000      20883.68969893       8361.47962435       5542.19607138       3155.27904045       1999.33492121        881.77030791 
  422.4000      20895.12625877       8367.89728278       5547.62672953       3157.57958126       1999.99376548        882.33315401 
  422.6000      20906.44516781       8374.17778903       5553.06804665       3159.91976621       2000.70870508        882.91127554 
  422.8000      20917.78254852       8380.26940720       5558.56931931       3162.30604346       2001.47884507        883.53530851 
  423.0000      20929.23025812       8386.28461446       5564.06808918       3164.77187898       2002.30317590        884.17935977 
  423.2000      20940.82460563       8392.39926144       5569.59315605       3167.26734125       2003.16523707        884.85333450 
  423.4000      20952.36760122       8398.48887226       5575.15052097       3169.85569856       2004.02104843        885.53633660 
  423.6000      20963.84820302       8404.61673971       5580.69995850       3172.41468899       2004.87649754        886.23169900 
  423.8000      20975.26912556       8410.91930520       5586.20308327       3174.96023942       2005.70634391        886.92394384 
  424.0000      20986.60187294       8417.40826861       5591.75251595       3177.51966910       2006.53395418        887.63090098 
  424.2000      20997.93900976       8424.00998583       5597.35512082       3180.06354929       2007.36947927        888.33218486 
  424.4000      21009.12740177       8430.69846976       5602.91921420       3182.63071121       2008.21749473        889.00641886 
  424.6000      21020.25082893       8437.46173709       5608.45629027       3185.25122111       2009.05430274        889.65465988 
  424.8000      21031.10383330       8444.29991880       5614.02526747       3187.90259019       2009.86497972        890.28239509 
  425.0000      21041.71165631       8451.23779649       5619.60213407       3190.48952382       2010.64541440        890.88560991 
  425.2000      21051.99719306       8458.17996855       5625.20359040       3193.06837722       2011.43486653        891.46527576 
  425.4000      21062.19552639       8465.16618882       5630.77933246       3195.69105851       2012.23184332        892.01885843 
  425.6000      21072.49601571       8472.10159354       5636.31799320       3198.39393143       2012.99230874        892.55161597 
  425.8000      21082.84984947       8478.97709611       5641.90230431       3201.03083058       2013.72162313        893.06131270 
  426.0000      21093.10454672       8485.77162298       5647.50041828       3203.64600249       2014.44143904        893.53827452 
  426.2000      21103.38167421       8492.48107069       5653.10656586       3206.22432271       2015.14885111        894.00265817 
  426.4000      21113.70416715       8499.14276598       5658.74266872       3208.81166594       2015.84921835        894.46190431 
  426.6000      21123.94502188       8505.74888720       5664.41458740       3211.47980828       2016.54098072        894.89326700 
  426.8000      21134.31211435       8512.37897360       5670.07633094       3214.15718462       2017.21737281        895.28744686 
  427.0000      21144.86268757       8519.00454145       5675.74966355       3216.86691022       2017.86877373        895.66296648 
  427.2000      21155.50159135       8525.55053013       5681.47408890       3219.59826433       2018.51221629        896.04003333 
  427.4000      21166.06338189       8532.05430902       5687.15992373       3222.38398176       2019.08841591        896.40816155 
  427.6000      21176.63865928       8538.47926671       5692.82088809       3225.13486160       2019.62029549        896.76076208 
  427.8000      21187.00372429       8544.87808874       5698.57474669       3227.85690583       2020.12908428        897.12100872 
  428.0000      21197.11222913       8551.33937385       5704.43313800       3230.59351975       2020.59652165        897.46652410 
  428.2000      21207.17289250       8557.86328150       5710.30307945       3233.27149665       2021.01126802        897.81741268 
  428.4000      21217.31225071       8564.33866323       5716.21881455       3235.88932641       2021.36118586        898.15586635 
  428.6000      21227.47776205       8570.87010915       5722.17901262       3238.38190129       2021.66557156        898.48753613 
  428.8000      21237.73962507       8577.36218166       5728.17302936       3240.75921718       2021.96234348        898.82451262 
  429.0000      21248.00112618       8583.87464949       5734.13877046       3243.03014156       2022.24774612        899.17084731 
  429.2000      21258.31722476       8590.40144906       5740.05598713       3245.17103662       2022.55596782        899.52202012 
