    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
  344.2000        706.74015382        560.22243701        159.92869860         57.70087891         17.51669675          0.06946538 
  344.4000        706.96453463        560.77944125        160.16929067         57.77526529         17.52288284          0.06955364 
  344.6000        707.16295557        561.35496743        160.40445815         57.85055479         17.52725946          0.06963119 
  344.8000        707.35404063        561.93809433        160.63533915         57.93033419         17.52944020          0.06971498 
  345.0000        707.54932167        562.53419513        160.85694243         58.01656322         17.52947779          0.06981966 
  345.2000        707.74929981        563.15553012        161.07168079         58.10819826         17.52810340          0.06995420 
  345.4000        707.96249690        563.80235797        161.27800019         58.20330716         17.52478218          0.07011567 
  345.6000        708.19149342        564.46705902        161.48497853         58.29946697         17.52005344          0.07030222 
  345.8000        708.43936820        565.16339965        161.69270829         58.39840300         17.51342586          0.07049399 
  346.0000        708.68654216        565.86897545        161.89792383         58.49993712         17.50749288          0.07071790 
  346.2000        708.92429739        566.57906076        162.10043160         58.60080667         17.50171030          0.07099187 
  346.4000        709.15240096        567.28494269        162.29944681         58.70349268         17.49728418          0.07130261 
  346.6000        709.36497047        568.01005375        162.50191478         58.80382020         17.49483573          0.07162003 
  346.8000        709.58270862        568.73455677        162.69838566         58.90245691         17.49524906          0.07194356 
  347.0000        709.79691243        569.45280131        162.89723166         58.99903083         17.49786278          0.07227803 
  347.2000        710.00438832        570.19288782        163.09747453         59.08937133         17.50306217          0.07260524 
  347.4000        710.19102861        570.91764696        163.29368956         59.17267469         17.51179465          0.07292060 
  347.6000        710.36389529        571.63766319        163.48386817         59.24772930         17.52455599          0.07321780 
