    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
  166.4000      28168.54594210      22600.20304347      14917.01152239      11927.83125300       9202.19317794       6288.67061458 
  166.6000      28227.81656146      22642.50816327      14951.02542720      11954.02463568       9221.47528221       6300.76795037 
  166.8000      28286.78438077      22684.40315830      14985.41816711      11980.17803302       9240.71521516       6312.86808712 
  167.0000      28346.14710239      22725.90826890      15019.87204954      12006.41712446       9260.02622706       6324.94784941 
  167.2000      28406.09094691      22767.27538043      15054.27651457      12032.87321853       9279.48672197       6337.04280198 
  167.4000      28466.43267470      22808.30078669      15088.77369006      12059.44572400       9298.94038820       6349.14808508 
  167.6000      28526.49123176      22848.90895334      15123.58143673      12085.94686205       9318.50713361       6361.33051978 
  167.8000      28586.46014433      22889.44112148      15158.70769903      12112.09561071       9338.13357837       6373.57112572 
  168.0000      28646.68797871      22929.83951122      15194.12444469      12138.39777200       9357.76691661       6385.86547659 
  168.2000      28707.53789075      22970.04419904      15229.61873409      12164.87301528       9377.33112527       6398.29683948 
  168.4000      28768.20708180      23010.07118079      15265.23236863      12191.27328284       9396.80318968       6410.83900582 
  168.6000      28828.28549064      23049.93437692      15300.85743149      12217.67786939       9416.25212207       6423.41201223 
  168.8000      28887.99434977      23089.84828021      15336.36488569      12244.02623589       9435.66834323       6436.02681653 
  169.0000      28947.73060307      23129.38047987      15372.34186473      12270.12634246       9455.13959750       6448.64836100 
  169.2000      29007.80288554      23168.60808795      15408.64346698      12296.19027184       9474.67807169       6461.22476561 
  169.4000      29067.30133583      23207.84275030      15445.05835376      12322.25089482       9494.32657708       6473.78362274 
  169.6000      29126.47217944      23247.27899568      15481.38485148      12348.40194512       9513.85777049       6486.39880880 
  169.8000      29185.93157944      23286.92176359      15517.85022324      12374.60005117       9533.34310989       6499.15357998 
  170.0000      29246.12622355      23326.27433492      15554.36824025      12400.63104645       9552.69248428       6511.93195886 
  170.2000      29306.49263818      23365.13930541      15590.81885003      12426.34502895       9572.02373837       6524.97615252 
  170.4000      29366.86670630      23403.56030585      15626.96988402      12451.73225443       9591.39063334       6538.14764891 
  170.6000      29427.52304923      23441.78695887      15662.97915013      12477.08870425       9610.71784607       6551.42316302 
  170.8000      29488.28850490      23479.63288095      15699.04306729      12502.63536713       9630.02435562       6564.62644237 
  171.0000      29549.16029078      23517.67725322      15734.88539396      12527.90955784       9649.31365714       6577.78242912 
  171.2000      29610.12720048      23556.09856784      15770.80433636      12553.07266311       9668.70398235       6590.89651278 
  171.4000      29670.63942586      23594.58218954      15806.82677905      12578.25472162       9688.20422361       6604.14422954 
  171.6000      29730.54903293      23633.31182089      15842.84764187      12603.46809730       9707.63199326       6617.51542551 
  171.8000      29790.14206509      23672.10390783      15878.87689354      12628.86468530       9727.11625844       6630.91403793 
  172.0000      29850.15613068      23711.15550374      15915.01997490      12654.57553059       9746.63467943       6644.34976100 
  172.2000      29910.63210857      23750.06121938      15951.39681883      12680.68957195       9766.28049612       6657.80394841 
  172.4000      29971.29482249      23788.68958354      15987.68735994      12707.08674145       9786.09231535       6671.26706426 
  172.6000      30031.97131392      23827.14711293      16023.93745840      12733.61079187       9806.04036310       6684.75884091 
  172.8000      30092.84870212      23865.75119149      16060.13661438      12760.04584801       9826.01508040       6698.06478501 
  173.0000      30154.21991862      23904.18946000      16096.68804265      12786.81027725       9846.16528872       6711.22896297 
  173.2000      30215.76750165      23942.86474014      16133.26356320      12813.62820104       9866.36416643       6724.32177689 
  173.4000      30277.51559220      23981.74287192      16169.75240752      12840.62000021       9886.56695180       6737.28810876 
  173.6000      30339.38646820      24020.47448548      16206.59817576      12867.86484167       9906.73229188       6750.10815826 
  173.8000      30402.03014250      24059.27806657      16243.35248559      12894.85261986       9926.88766727       6762.84638620 
  174.0000      30465.09863391      24098.23017376      16279.99453928      12921.89970614       9947.07080425       6775.67259637 
  174.2000      30527.75470875      24137.44864651      16316.81803202      12948.99095580       9967.01729800       6788.53834669 
  174.4000      30589.92933137      24176.40860375      16353.91205903      12975.92132766       9986.95419872       6801.42909011 
  174.6000      30651.57965683      24215.16776262      16391.20385475      13002.67242483      10006.92650441       6814.42830304 
  174.8000      30712.66506427      24253.87062543      16428.79533817      13029.28135461      10027.02583531       6827.45714206 
  175.0000      30773.90821519      24292.59129030      16466.62649787      13056.03349157      10047.06247301       6840.46867651 
  175.2000      30835.44864403      24331.41429306      16504.41363815      13082.77044137      10066.95298543       6853.42942573 
  175.4000      30897.05857202      24370.01499996      16542.14501606      13109.64045846      10087.01442959       6866.30034064 
  175.6000      30958.43796921      24408.22404774      16579.68628237      13136.56714197      10107.24172251       6879.09936079 
  175.8000      31019.38469902      24446.25588809      16617.45953892      13163.40566819      10127.60781254       6891.92827985 
  176.0000      31080.74860790      24484.24383391      16655.42775125      13190.04908643      10147.92716462       6904.82502890 
  176.2000      31142.17931937      24521.70702927      16693.49117012      13216.64929913      10168.12702331       6917.72555102 
  176.4000      31203.41662131      24558.87349619      16731.70415649      13243.22479024      10188.18092332       6930.78739042 
  176.6000      31264.50821532      24596.22079353      16769.82618549      13269.81475676      10208.28255114       6943.93433722 
  176.8000      31325.62521981      24633.17212726      16807.99237628      13296.15775643      10228.24159007       6957.09008333 
  177.0000      31387.46536636      24669.72096738      16846.02897373      13322.30849310      10248.04188111       6970.36609488 
  177.2000      31449.74567374      24706.64403872      16884.07162045      13348.34968122      10267.91892534       6983.71129468 
  177.4000      31512.32780720      24743.89965230      16922.37992679      13374.50359268      10287.70006777       6997.07771402 
  177.6000      31574.84541303      24781.53782632      16960.78428553      13400.78846165      10307.52647496       7010.34925493 
  177.8000      31637.03349105      24819.08999446      16999.29302377      13427.12034142      10327.54727444       7023.65239473 
